"","STRING","MEANING","AGE","bin"
"21563","hereinafter","afterwards",17,"(16,17]"
"21564","hereinto","into this place",17,"(16,17]"
"21565","hereof","of this",17,"(16,17]"
"21566","hereon","on this",17,"(16,17]"
"21567","heresy","belief majority rejects",14.5178565656566,"(14,15]"
"21568","heretic","against accepted belief",15.915,"(15,16]"
"21569","hereunto","to this",17,"(16,17]"
"21570","heroics","high-sounding talk",12.6,"(12,13]"
"21571","hertzianwave","electromagnetic radiation",17,"(16,17]"
"21572","hetup","excited or angry",17,"(16,17]"
"21573","heterodox","not conforming",17,"(16,17]"
"21574","heterogeneous","different in kind",15.38,"(15,16]"
"21575","heteronym","same spelling, different sounds",17,"(16,17]"
"21576","heterosexual","of the opposite sex",14.61,"(14,15]"
"21577","heuristic","stimulating discovery",17,"(16,17]"
"21578","hewto","to stick close to",17,"(16,17]"
"21579","hexadic","having 6 as a base",17,"(16,17]"
"21580","hexahedron","six-faced figure",17,"(16,17]"
"21581","hibachi","a Japanese charcoal cooker",15.605,"(15,16]"
"21582","hibiscus","a  flowering shrub",15.44,"(15,16]"
"21583","hiccough","a hiccup",11.3463060606061,"(11,12]"
"21584","hidalgo","a Spanish nobleman",15.72,"(15,16]"
"21585","hierarchy","church officials",14.370425,"(14,15]"
"21586","hieroglyphics","picture signs",13.765,"(13,14]"
"21587","hifalutin","falsely important",17,"(16,17]"
"21588","higgledy-piggledy","jumbles",17,"(16,17]"
"21589","highanddry","without help",17,"(16,17]"
"21590","highseas","the open ocean",17,"(16,17]"
"21591","highboy","a tall chest",15.57,"(15,16]"
"21592","highhanded","overbearing",15.635,"(15,16]"
"21593","high-hat","a snob",17,"(16,17]"
"21594","high-minded","very moral",17,"(16,17]"
"21595","highpockets","tall man",17,"(16,17]"
"21596","high-pressure","use strong selling methods",17,"(16,17]"
"21597","highs","high frequency pitches",10.7625475,"(10,11]"
"21598","high-toned","fashionable",17,"(16,17]"
"21599","highwayman","robber",14.36,"(14,15]"
"21600","hijinks","loud, humorous fun",17,"(16,17]"
"21601","hindermost","nearest the back",17,"(16,17]"
"21602","hindgut","back part of the food canal",17,"(16,17]"
"21603","hindmost","nearest the back",14.11,"(14,15]"
"21604","hindsight","seeing too late",14.62,"(14,15]"
"21605","hinterland","remote region",16.04,"(16,17]"
"21606","hireling","works only for money",14.935,"(14,15]"
"21607","hisnobs","a cribbage term",17,"(16,17]"
"21608","hist","listen!",17,"(16,17]"
"21609","histamine","an allergy remedy",16.58,"(16,17]"
"21610","histrionic","dramatic",15.93,"(15,16]"
"21611","hitat","to criticize, make fun of",17,"(16,17]"
"21612","hititoff","to get along together",17,"(16,17]"
"21613","hitherto","until now",17,"(16,17]"
"21614","hitherward","toward here",17,"(16,17]"
"21615","hoarfrost","white frost",17,"(16,17]"
"21616","hobgoblin","a worry to the mind",13.675,"(13,14]"
"21617","hobnail","nail for boot soles",17,"(16,17]"
"21618","hod","a bucket for coal",16.5,"(16,17]"
"21619","hodgepodge","a jumble",14.765,"(14,15]"
"21620","hogback","kind of ridge",17,"(16,17]"
"21621","hoity-toity","high-hat",17,"(16,17]"
"21622","hokey-pokey","trickery",17,"(16,17]"
"21623","hokum","nonsense, bunk",16.07,"(16,17]"
"21624","holla","a shout of greeting",17,"(16,17]"
"21625","hollandaise","a yellow sauce",14.805,"(14,15]"
"21626","hollo","a shout of greeting",16,"(15,16]"
"21627","holmium","rare metallic element",16.165,"(16,17]"
"21628","holocaust","a burnt offering",17,"(16,17]"
"21629","hologram","3-dimensional laser image",13.92,"(13,14]"
"21630","hombre","a man",14.665,"(14,15]"
"21631","homerule","local self government",17,"(16,17]"
"21632","homeopathy","treating a disease with that disease",17,"(16,17]"
"21633","homiletics","the art of preaching sermons",17,"(16,17]"
"21634","homo","man",14.39,"(14,15]"
"21635","homosapiens","modern man",17,"(16,17]"
"21636","homogenize","to make all parts the same",17,"(16,17]"
"21637","homophones","different letters having same sounds",17,"(16,17]"
"21638","honeycombed","full of holes",12.055,"(12,13]"
"21639","honeydew","melon",12.28,"(12,13]"
"21640","honeyed","coaxing",17,"(16,17]"
"21641","honors","fine school grades",12.6689303030303,"(12,13]"
"21642","hooey","bunk",13.585,"(13,14]"
"21643","hookah","water-cooled tobacco pipe",16.065,"(16,17]"
"21644","hooker","a fishing boat",14.41,"(14,15]"
"21645","hooks","hands",11.6151765625,"(11,12]"
"21646","hooligan","hoodlum",14.375,"(14,15]"
"21647","hooper-dooper","very entertaining",17,"(16,17]"
"21648","hoopla","overdone advertising",14.2283818181818,"(14,15]"
"21649","hopper","a container",17,"(16,17]"
"21650","hops","for making beer",10.92445,"(10,11]"
"21651","hoptoad","a froglike animal",17,"(16,17]"
"21652","horde","big crowd",14.0395483870968,"(14,15]"
"21653","hornbill","a tropical bird",17,"(16,17]"
"21654","hornpout","a catfish",17,"(16,17]"
"21655","hornsofadilemma","two bad choices",17,"(16,17]"
"21656","horny","hard and rough",14.97,"(14,15]"
"21657","horseopera","Western movie",17,"(16,17]"
"21658","horsy","fond of horses",17,"(16,17]"
"21659","hortatory","urging, encouraging",17,"(16,17]"
"21660","horticulture","flower growing",15.56,"(15,16]"
"21661","hostelry","an inn",15,"(14,15]"
"21662","hostler","cares for horses",15.365,"(15,16]"
"21663","hotair","boastful talk",17,"(16,17]"
"21664","hotbed","a breeding ground",13.875,"(13,14]"
"21665","hotbox","overheated bearing on train",14.53,"(14,15]"
"21666","hotchpotch","disorderly mixture",15.72,"(15,16]"
"21667","hotsie-totsie","O.K.",17,"(16,17]"
"21668","hove","threw",13.4184879032258,"(13,14]"
"21669","hovel","a miserable house",14.645,"(14,15]"
"21670","howgoesit?","how are you?",17,"(16,17]"
"21671","howbeit","as it may be",17,"(16,17]"
"21672","howitzer","light cannon",15.96,"(15,16]"
"21673","howler","a good joke",13.23555,"(13,14]"
"21674","howsoever","in whatever way",13.799445,"(13,14]"
"21675","hucksterism","high-pressure selling",17,"(16,17]"
"21676","hue","color",13.7446598958333,"(13,14]"
"21677","huffy","easily offended",12.5,"(12,13]"
"21678","hulk","an old ship",12.9496015625,"(12,13]"
"21679","hullo","a greeting",17,"(16,17]"
"21680","humbug","a cheat",12.9711727272727,"(12,13]"
"21681","humidor","a jar for keeping tobacco moist",14.71,"(14,15]"
"21682","humility","modesty",13.605,"(13,14]"
"21683","humongous","huge, monstrous",12.945,"(12,13]"
"21684","humoresque","a playful piece of music",15.845,"(15,16]"
"21685","humus","organic matter in soils",17,"(16,17]"
"21686","hundredweight","100 pounds",15.1,"(15,16]"
"21687","hurricanelamp","a light with chimney",17,"(16,17]"
"21688","husbandry","farming",15,"(14,15]"
"21689","hussy","saucy girl",14.586296969697,"(14,15]"
"21690","hutch","rabbit pen",13.722515625,"(13,14]"
"21691","hutments","soldier's quarters",17,"(16,17]"
"21692","hyacinth","flower",15.78,"(15,16]"
"21693","hybridize","to cross strains",17,"(16,17]"
"21694","hydra","fresh-water polyp",17,"(16,17]"
"21695","hydrangea","a flowering shrub",15.1,"(15,16]"
"21696","hydration","combining chemically with water",14.86,"(14,15]"
"21697","hydrocarbon","like like methane, benzene",15.835,"(15,16]"
"21698","hydrofoil","an underwater wing",15.96,"(15,16]"
"21699","hydrographic","of bodies of water",14.055,"(14,15]"
"21700","hydrolysis","chemical change using water",17,"(16,17]"
"21701","hydrometer","used to test battery",15.775,"(15,16]"
"21702","hydrostat","water-detecting device",17,"(16,17]"
"21703","hydrostatics","study of liquid pressure",17,"(16,17]"
"21704","hygrometer","measures moisture",17,"(16,17]"
"21705","hying","going quickly",17,"(16,17]"
"21706","hymen","the vaginal membrane",15.405,"(15,16]"
"21707","hymenopterous","of an order of insects",17,"(16,17]"
"21708","hymnology","the composition of hymns",17,"(16,17]"
"21709","hyperacidity","too much acidity",15.735,"(15,16]"
"21710","hyperventilate","breathe to deeply",14.28,"(14,15]"
"21711","hypochondriac","imagines illness",14.61,"(14,15]"
"21712","hypocritical","false, insincere",13.815,"(13,14]"
"21713","hypostasize","to treat as a distinct reality",17,"(16,17]"
"21714","hypothesis","possibly true idea",14.6174,"(14,15]"
"21715","hypothetical","assumed as true",15.12,"(15,16]"
"21716","hypoxia","the lack of oxygen",16.75,"(16,17]"
"21717","i.e.","that is",17,"(16,17]"
"21718","i.t.a.","initial teaching alphabet",17,"(16,17]"
"21719","iambc","a poetic foot",17,"(16,17]"
"21720","ibid.","in the same work",17,"(16,17]"
"21721","ichthyosaurus","a prehistoric sea reptile",17,"(16,17]"
"21722","icky","square",10.71,"(10,11]"
"21723","id","one's basic urges",14.705,"(14,15]"
"21724","ideation","forming of ideas",16.075,"(16,17]"
"21725","ideology","a body of opinions",14.835,"(14,15]"
"21726","idiolect","your own language",17,"(16,17]"
"21727","idiomatic","in dialect",15.845,"(15,16]"
"21728","idyll","a poem of country life",14.7,"(14,15]"
"21729","iffy","uncertain",12.42,"(12,13]"
"21730","iguana","a large lizard",13.2400375,"(13,14]"
"21731","illafford","not afford",17,"(16,17]"
"21732","ill-advised","unwise",17,"(16,17]"
"21733","ill-disposed","unfavorable",17,"(16,17]"
"21734","illegible","not readable",13.71,"(13,14]"
"21735","ill-favored","ugly",17,"(16,17]"
"21736","ill-gotten","gotten dishonestly",17,"(16,17]"
"21737","illiberal","prejudiced",17,"(16,17]"
"21738","illimitable","not measurable",15.275,"(15,16]"
"21739","ill-starred","unlucky",17,"(16,17]"
"21740","ill-timed","at a poor time",17,"(16,17]"
"21741","illume","to light up",15.835,"(15,16]"
"21742","illusive","unreal",15.665,"(15,16]"
"21743","imaginal","making pictures in the mind",14.445,"(14,15]"
"21744","imbecility","idiocy",15.465,"(15,16]"
"21745","imbibe","to drink",16.04,"(16,17]"
"21746","imitable","can be imitated",14.72,"(14,15]"
"21747","immaculate","pure, faultless",13.36,"(13,14]"
"21748","immemorial","beyond memory",15.46,"(15,16]"
"21749","immersed","deeply absorbed",13.34,"(13,14]"
"21750","immersion","dipping into water",14.14,"(14,15]"
"21751","immie","a playing marble",17,"(16,17]"
"21752","immoderate","goes too far",15.805,"(15,16]"
"21753","immortalize","to glorify",13.805,"(13,14]"
"21754","impactarea","where rocket strikes earth",17,"(16,17]"
"21755","impacted","wedged in",17,"(16,17]"
"21756","impairment","damage",14.315,"(14,15]"
"21757","impanel","put on jury duty",17,"(16,17]"
"21758","impart","to tell, pass on",14.1599848484848,"(14,15]"
"21759","impartial","fair",14.08,"(14,15]"
"21760","impasse","a blinf alley",15.96,"(15,16]"
"21761","impassioned","full of feeling",15.235,"(15,16]"
"21762","impedance","electric resistance",17,"(16,17]"
"21763","impediment","something in the way",14.894275,"(14,15]"
"21764","impend","be likely to happen",17,"(16,17]"
"21765","impending","about to happen",14.735,"(14,15]"
"21766","imperator","a Roman emperor",17,"(16,17]"
"21767","imperialist","favors empire",14.805,"(14,15]"
"21768","impermeable","won't let liquid through",14.765,"(14,15]"
"21769","impertinence","rude remarks",15.5,"(15,16]"
"21770","imperturbable","not easily excited",17,"(16,17]"
"21771","impervious","untouched by argument",15.22,"(15,16]"
"21772","impetigo","a skin infection",15.855,"(15,16]"
"21773","impetus","energy of motion",15.0374,"(15,16]"
"21774","impiety","lack of reverence",17,"(16,17]"
"21775","implant","put in deeply",14.4722606060606,"(14,15]"
"21776","implicate","fold or twist together",14.34,"(14,15]"
"21777","implicit","absolute, unquestioning",15.79,"(15,16]"
"21778","imponderable","can't be weighed",17,"(16,17]"
"21779","imposing","impressive",17,"(16,17]"
"21780","impotent","without power",15.92,"(15,16]"
"21781","impound","to enclose in a pen",14.4963303030303,"(14,15]"
"21782","impoverished","very poor",15.13,"(15,16]"
"21783","impregnable","unconquerable",15.445,"(15,16]"
"21784","impressionism","a method of painting",15.61,"(15,16]"
"21785","impromptu","without preparation",15.305,"(15,16]"
"21786","impudence","being rude",16.28,"(16,17]"
"21787","impunity","exception from punishment",14.9169,"(14,15]"
"21788","impute","to charge with a fault",16.235,"(16,17]"
"21789","inapinch","an emergency",17,"(16,17]"
"21790","inclover","enjoying life",17,"(16,17]"
"21791","inconcert","in agreement",17,"(16,17]"
"21792","inexcelsis","in the highest",17,"(16,17]"
"21793","inextenso","in full",17,"(16,17]"
"21794","infine","finally",17,"(16,17]"
"21795","ingear","gear connected with engine",17,"(16,17]"
"21796","ingoodstead","to good advantage",17,"(16,17]"
"21797","inhisstead","instead of him",17,"(16,17]"
"21798","inkind","in goods, not money",17,"(16,17]"
"21799","inlieuof","instead of",17,"(16,17]"
"21800","inlocoparentis","in a parent's place",17,"(16,17]"
"21801","inmemoriam","in memory of",17,"(16,17]"
"21802","innowise","in no way",17,"(16,17]"
"21803","inrelief","raised above surface",17,"(16,17]"
"21804","insum","inshort, briefly",17,"(16,17]"
"21805","intermsof","with reference to",17,"(16,17]"
"21806","inthat","because",17,"(16,17]"
"21807","inthebalance","outcome not known",17,"(16,17]"
"21808","inthebuff","nude",17,"(16,17]"
"21809","intheforeground","in prominent position",17,"(16,17]"
"21810","inthemain","mostly",17,"(16,17]"
"21811","inthered","losing money",17,"(16,17]"
"21812","intheswim","up-to-date",17,"(16,17]"
"21813","inthewakeof","following",17,"(16,17]"
"21814","inthewind","being discussed",17,"(16,17]"
"21815","intoto","wholly, completely",17,"(16,17]"
"21816","intruth","really",17,"(16,17]"
"21817","invacuo","without success",17,"(16,17]"
"21818","inviewof","because of",17,"(16,17]"
"21819","invirtueof","because of",17,"(16,17]"
"21820","inaccessible","hard to reach",13.97,"(13,14]"
"21821","inadmissible","not allowed",15.37,"(15,16]"
"21822","inadvertent","unintentional",15.105,"(15,16]"
"21823","inadvertently","accidentally",17,"(16,17]"
"21824","inadvisable","unwise",15.58,"(15,16]"
"21825","inalienable","cannot be taken away",13.655,"(13,14]"
"21826","inamorata","a sweetheart",16.56,"(16,17]"
"21827","inane","foolish, silly",16.765,"(16,17]"
"21828","inanimate","lifeless",14.58,"(14,15]"
"21829","inapplicable","wont' fit the case",14.445,"(14,15]"
"21830","inapt","not suitable",17,"(16,17]"
"21831","inasmuchas","because",17,"(16,17]"
"21832","inattention","absent-mindedness",13.825,"(13,14]"
"21833","inattentive","not paying attention",14.45,"(14,15]"
"21834","inauspicious","not favorable",16.625,"(16,17]"
"21835","inborn","present from birth",15,"(14,15]"
"21836","inbred","produced by mating with relatives",14.6754,"(14,15]"
"21837","incapacitate","disable",15.145,"(15,16]"
"21838","incapacity","lack of ability",15.025,"(15,16]"
"21839","incendiary","causing to burn",14.57,"(14,15]"
"21840","incensed","angry",13.8752090909091,"(13,14]"
"21841","incentive","motive",14.775,"(14,15]"
"21842","incidence","range of occurrence",14.585,"(14,15]"
"21843","incise","to cut into",15.385,"(15,16]"
"21844","incisor","front tooth",13.85,"(13,14]"
"21845","inclement","severe, harsh",14.895,"(14,15]"
"21846","incoherent","can't express clearly",15.42,"(15,16]"
"21847","incombustible","will not burn",17,"(16,17]"
"21848","incommode","to inconvenience",17,"(16,17]"
"21849","incommunicado","can't communicate with others",17,"(16,17]"
"21850","inconsolable","brokenhearted",13.825,"(13,14]"
"21851","incontestable","can't be denied",16.03,"(16,17]"
"21852","incontinence","lack of restraint",15.705,"(15,16]"
"21853","incontinent","can't control body functions",15.59,"(15,16]"
"21854","incubate","let develop",14.175,"(14,15]"
"21855","incumbency","term of office",17,"(16,17]"
"21856","incumbent","comes as a duty",15.665,"(15,16]"
"21857","incur","bring on oneself",15.0642454545455,"(15,16]"
"21858","indecorous","improper",16.5,"(16,17]"
"21859","indefensible","can't be justified",14.335,"(14,15]"
"21860","indelicate","crude",14.47,"(14,15]"
"21861","indenture","contract binding a servant",14.895,"(14,15]"
"21862","indentured","bound by contract",14.835,"(14,15]"
"21863","indianclub","used in gym",17,"(16,17]"
"21864","indianfile","single line",17,"(16,17]"
"21865","indicative","mood in grammar",14.525,"(14,15]"
"21866","indices","indications",12.8587853535354,"(12,13]"
"21867","indict","charge with offense",14.5615212121212,"(14,15]"
"21868","indifference","not caring",13.578285,"(13,14]"
"21869","indignant","angry",14.64,"(14,15]"
"21870","indignation","scornful anger",15.09,"(15,16]"
"21871","indignity","insult, injury",15.395,"(15,16]"
"21872","indigobunting","a small American finch",17,"(16,17]"
"21873","indirectobject","word indirectly affected",17,"(16,17]"
"21874","indisposed","not willing",14.5,"(14,15]"
"21875","indissoluble","can't be undone",15.07,"(15,16]"
"21876","indistinguishable","can't be seen",14.605,"(14,15]"
"21877","indoctrinate","to teach a belief",16.155,"(16,17]"
"21878","indolence","laziness",14.880475,"(14,15]"
"21879","inductance","can be electically charged",17,"(16,17]"
"21880","inductor","coil for that transfer of current",14.62,"(14,15]"
"21881","indulge","to humor",14.0418121212121,"(14,15]"
